ID,Company,Business Unit,Department,Job Title,Business Title,Supervisor ID,Reg/Temp,Full/Part,Start Date,Rehire Date,Term Date,Voluntary / Involuntary,Term Reason,Age,Gender,EEO-1 Category,Ethnicity,Marital Status,Zip Code,Date of Last Promo,Promo Reason,Term(1)/Stay(0),Rehire Flag,Promo Flag,Lat_Lng_Home,Office_zip,Lat_Lng_Office,Distance_mile,Length_Stay
emp0668,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,MGT Account Service,Intern/Trainee,Intern,sup0307,Temporary,1,2016-05-24,,2016-08-12,Voluntary,End Temporary Employment-V,25.47,1,5-Administrative Support Workers,1-White,0,84102,2/1/18,Normal Career Progression,1,0,1,"(40.76, -111.86)",84111,"(40.76, -111.88)",1.049367050519521,80 days 00:00:00.000000000
emp0669,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,MGT Account Service,Intern/Trainee,Intern,sup0040,Temporary,1,2016-06-06,,2016-08-12,Voluntary,End Temporary Employment-V,20.13,1,5-Administrative Support Workers,1-White,0,94024,,,1,0,0,"(37.36, -122.09)",84111,"(40.76, -111.88)",596.6162781946523,67 days 00:00:00.000000000
emp0670,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Strategic Planning,Intern/Trainee,Social Media Intern,sup0395,Temporary,1,2016-06-06,,2016-08-05,Voluntary,End Temporary Employment-V,21.39,1,5-Administrative Support Workers,1-White,0,19067,8/1/18,Outstanding Performance,1,0,1,"(40.2, -74.81)",08540,"(40.4, -74.7)",14.973113238255124,60 days 00:00:00.000000000
emp0671,"McCann Relationship Mktg, LLC",ME MRM Detroit,Account Management,Intern/Trainee,Intern,sup0479,Temporary,1,2016-06-06,,2016-08-12,Voluntary,End Temporary Employment-V,20.79,1,5-Administrative Support Workers,1-White,0,49436,,,1,0,0,"(43.69, -86.47)",48009,"(42.55, -83.22)",182.199122617562,67 days 00:00:00.000000000
emp0672,"McCann Relationship Mktg, LLC",ME MRM Detroit,Project Management,Intern/Trainee,Intern,sup0137,Temporary,1,2016-06-06,2017-06-05,2017-08-11,Voluntary,End Temporary Employment-V,23.93,1,5-Administrative Support Workers,1-White,0,48301,,,1,1,0,"(42.54, -83.28)",48009,"(42.55, -83.22)",3.1391924983020263,67 days 00:00:00.000000000
emp0673,"McCann Relationship Mktg, LLC",ME MRM Detroit,Project Management,Intern/Trainee,Intern,sup0136,Temporary,1,2016-06-06,,2016-08-12,Voluntary,End Temporary Employment-V,22.93,1,5-Administrative Support Workers,1-White,0,48301,,,1,0,0,"(42.54, -83.28)",48009,"(42.55, -83.22)",3.1391924983020263,67 days 00:00:00.000000000
emp0674,"McCann Relationship Mktg, LLC",ME MRM Detroit,Project Management,Intern/Trainee,Intern,sup0079,Temporary,1,2016-06-06,,2016-08-12,Voluntary,End Temporary Employment-V,21.68,1,5-Administrative Support Workers,1-White,0,48108,2/1/18,Promotion Against Requisition,1,0,1,"(42.22, -83.73)",48009,"(42.55, -83.22)",34.638527807911785,67 days 00:00:00.000000000
emp0675,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Intern/Trainee,Intern,sup0340,Temporary,1,2016-06-06,,2016-08-12,Voluntary,End Temporary Employment-V,22.38,1,5-Administrative Support Workers,1-White,0,48168,4/1/17,Promotion Against Requisition,1,0,1,"(42.4, -83.53)",48009,"(42.55, -83.22)",18.923449402840973,67 days 00:00:00.000000000
emp0676,"McCann Relationship Mktg, LLC",MRM McCann New York,Strategic Planning,Intern/Trainee,Strategy Intern,sup0082,Temporary,1,2016-06-13,,2016-08-05,Voluntary,End Temporary Employment-V,21.82,1,5-Administrative Support Workers,1-White,0,18901,,,1,0,0,"(40.31, -75.15)",10017,"(40.75, -73.973)",69.00433638202941,53 days 00:00:00.000000000
emp0677,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Media,Intern/Trainee,Media Planning Intern,sup0505,Temporary,1,2016-06-06,,2016-08-05,Voluntary,End Temporary Employment-V,21.26,1,5-Administrative Support Workers,1-White,0,08648,,,1,0,0,"(40.28, -74.72)",08540,"(40.4, -74.7)",8.34679678935912,60 days 00:00:00.000000000
emp0678,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Intern/Trainee,UX Intern,sup0299,Temporary,1,2016-06-06,,2016-08-12,Voluntary,End Temporary Employment-V,29.84,1,5-Administrative Support Workers,1-White,0,07075,,,1,0,0,"(40.85, -74.09)",10017,"(40.75, -73.973)",9.233318081146319,67 days 00:00:00.000000000
emp0679,"McCann Relationship Mktg, LLC",ME MRM Detroit,Creative,Intern/Trainee,Intern,sup0321,Temporary,1,2017-06-05,,2017-08-07,Voluntary,End Temporary Employment-V,22.07,1,5-Administrative Support Workers,1-White,0,48202,,,1,0,0,"(42.38, -83.08)",48009,"(42.55, -83.22)",13.74317257112993,63 days 00:00:00.000000000
emp0680,"McCann Relationship Mktg, LLC",ME MRM Detroit,Project Management,Intern/Trainee,Intern,sup0219,Temporary,1,2017-06-05,,2017-08-11,Voluntary,End Temporary Employment-V,20.22,1,5-Administrative Support Workers,1-White,0,48315,,,1,0,0,"(42.67, -83.0)",48009,"(42.55, -83.22)",13.943805633399798,67 days 00:00:00.000000000
emp0681,"McCann Relationship Mktg, LLC",ME MRM Detroit,Project Management,Intern/Trainee,Intern,sup0232,Temporary,1,2017-06-05,,2017-08-11,Voluntary,End Temporary Employment-V,20.85,1,5-Administrative Support Workers,1-White,0,48093,,,1,0,0,"(42.51, -83.02)",48009,"(42.55, -83.22)",10.577041495660785,67 days 00:00:00.000000000
emp0682,"McCann Relationship Mktg, LLC",ME MRM Detroit,Creative,Intern/Trainee,Intern,sup0355,Temporary,1,2017-06-05,,2017-08-11,Voluntary,End Temporary Employment-V,20.9,1,5-Administrative Support Workers,1-White,0,48098,,,1,0,0,"(42.6, -83.18)",48009,"(42.55, -83.22)",4.009372385293363,67 days 00:00:00.000000000
emp0683,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,MGT Account Service,Intern/Trainee,Intern,sup0065,Temporary,1,2017-06-05,,2017-08-04,Voluntary,End Temporary Employment-V,21.92,1,5-Administrative Support Workers,1-White,0,84103,,,1,0,0,"(40.8, -111.85)",84111,"(40.76, -111.88)",3.177172466924976,60 days 00:00:00.000000000
emp0684,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,MGT Account Service,Intern/Trainee,Intern,sup0071,Temporary,1,2017-06-05,,2017-07-28,Voluntary,End Temporary Employment-V,22.49,1,5-Administrative Support Workers,1-White,0,84115,,,1,0,0,"(40.71, -111.89)",84111,"(40.76, -111.88)",3.489823479772575,53 days 00:00:00.000000000
emp0685,"McCann Relationship Mktg, LLC",ME MRM Detroit,Account Management,Intern/Trainee,Intern,sup0233,Temporary,1,2017-06-05,,2017-08-11,Voluntary,End Temporary Employment-V,20.64,1,5-Administrative Support Workers,1-White,0,48306,,,1,0,0,"(42.74, -83.09)",48009,"(42.55, -83.22)",14.692976362650347,67 days 00:00:00.000000000
emp0686,"McCann Relationship Mktg, LLC",ME MRM Detroit,Technology,Intern/Trainee,Intern,sup0398,Temporary,1,2017-06-05,,2017-08-11,Voluntary,End Temporary Employment-V,22.25,1,5-Administrative Support Workers,1-White,0,48073,,,1,0,0,"(42.52, -83.16)",48009,"(42.55, -83.22)",3.697160098888946,67 days 00:00:00.000000000
emp0687,"McCann Relationship Mktg, LLC",ME MRM Detroit,Finance,Intern/Trainee,Intern,sup0439,Temporary,1,2013-06-03,2014-06-02,2014-08-22,Voluntary,End Temporary Employment-V,21.69,0,5-Administrative Support Workers,1-White,0,48316,,,1,1,0,"(42.69, -83.06)",48009,"(42.55, -83.22)",12.645659868066206,81 days 00:00:00.000000000
emp0688,"McCann Relationship Mktg, LLC",MRM McCann New York,Administration,Intern/Trainee,New Business Intern,sup0513,Temporary,1,2014-05-19,,2015-07-10,Voluntary,End Temporary Employment-V,23.1,0,5-Administrative Support Workers,1-White,0,07042,,,1,0,0,"(40.82, -74.22)",10017,"(40.75, -73.973)",13.826003108931403,417 days 00:00:00.000000000
emp0689,"McCann Relationship Mktg, LLC",MRM McCann New York,Administration,Intern/Trainee,Performance/SEO Intern,sup0081,Temporary,1,2014-06-09,,2014-12-17,Voluntary,End Temporary Employment-V,22.32,0,5-Administrative Support Workers,1-White,0,07095,,,1,0,0,"(40.55, -74.28)",10017,"(40.75, -73.973)",21.23118103007539,191 days 00:00:00.000000000
emp0692,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,MGT Account Service,Intern/Trainee,Intern,sup0057,Temporary,1,2015-06-01,,2015-08-14,Voluntary,End Temporary Employment-V,21.83,0,5-Administrative Support Workers,1-White,0,84102,,,1,0,0,"(40.76, -111.86)",84111,"(40.76, -111.88)",1.049367050519521,74 days 00:00:00.000000000
emp0693,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Account Management,Intern/Trainee,Account Intern,sup0096,Temporary,1,2015-06-08,,2015-08-07,Voluntary,End Temporary Employment-V,22.67,0,5-Administrative Support Workers,1-White,0,07871,,,1,0,0,"(41.05, -74.62)",08540,"(40.4, -74.7)",45.047741664775806,60 days 00:00:00.000000000
emp0694,"McCann Relationship Mktg, LLC",MRM McCann New York,Administration,Intern/Trainee,Account Management Intern,sup0256,Temporary,1,2015-06-08,,2015-08-07,Voluntary,End Temporary Employment-V,20.93,0,5-Administrative Support Workers,1-White,0,11050,,,1,0,0,"(40.84, -73.69)",10017,"(40.75, -73.973)",16.08773842730152,60 days 00:00:00.000000000
emp0695,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,Relationship Marketing,Intern/Trainee,,sup0146,Temporary,1,2016-05-23,,2016-08-12,Voluntary,End Temporary Employment-V,22.59,0,5-Administrative Support Workers,1-White,0,84102,,,1,0,0,"(40.76, -111.86)",84111,"(40.76, -111.88)",1.049367050519521,81 days 00:00:00.000000000
emp0696,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,Operations,Intern/Trainee,Intern,sup0348,Temporary,1,2016-05-23,,2016-08-12,Voluntary,End Temporary Employment-V,21.39,0,5-Administrative Support Workers,1-White,0,84106,,,1,0,0,"(40.71, -111.86)",84111,"(40.76, -111.88)",3.606295182955766,81 days 00:00:00.000000000
emp0697,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,CRE Creative,Intern/Trainee,Intern,sup0346,Temporary,1,2016-05-23,,2016-08-12,Voluntary,End Temporary Employment-V,22.93,0,5-Administrative Support Workers,1-White,0,84096,,,1,0,0,"(40.49, -112.08)",84111,"(40.76, -111.88)",21.39277410475649,81 days 00:00:00.000000000
emp0699,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Intern/Trainee,Intern,sup0340,Temporary,1,2016-06-06,,2016-08-12,Voluntary,End Temporary Employment-V,21.47,0,5-Administrative Support Workers,1-White,0,49686,,,1,0,0,"(44.9, -85.5)",48009,"(42.55, -83.22)",198.35691262519234,67 days 00:00:00.000000000
emp0700,"McCann Relationship Mktg, LLC",ME MRM Detroit,Creative,Intern/Trainee,Intern,sup0384,Temporary,1,2016-06-06,2017-06-05,2017-08-25,Voluntary,End Temporary Employment-V,21.97,0,5-Administrative Support Workers,1-White,0,48363,,,1,1,0,"(42.77, -83.16)",48009,"(42.55, -83.22)",15.490248187207978,81 days 00:00:00.000000000
emp0701,"McCann Relationship Mktg, LLC",ME MRM Detroit,Creative,Intern/Trainee,Intern,sup0384,Temporary,1,2016-06-06,,2016-11-11,Voluntary,End Temporary Employment-V,21.18,0,5-Administrative Support Workers,1-White,0,48363,,,1,0,0,"(42.77, -83.16)",48009,"(42.55, -83.22)",15.490248187207978,158 days 00:00:00.000000000
emp0702,"McCann Relationship Mktg, LLC",ME MRM Detroit,Creative,Intern/Trainee,Intern,sup0384,Temporary,1,2016-06-06,2017-06-05,2017-08-25,Voluntary,End Temporary Employment-V,21.68,0,5-Administrative Support Workers,1-White,0,48070,,,1,1,0,"(42.48, -83.17)",48009,"(42.55, -83.22)",5.464787472759007,81 days 00:00:00.000000000
emp0703,"McCann Relationship Mktg, LLC",ME MRM Detroit,Creative,Intern/Trainee,Intern,sup0384,Temporary,1,2016-06-06,,2016-11-11,Voluntary,End Temporary Employment-V,20.89,0,5-Administrative Support Workers,1-White,0,48070,,,1,0,0,"(42.48, -83.17)",48009,"(42.55, -83.22)",5.464787472759007,158 days 00:00:00.000000000
emp0704,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Intern/Trainee,Intern,sup0466,Temporary,1,2016-06-06,,2016-08-12,Voluntary,End Temporary Employment-V,21.06,0,5-Administrative Support Workers,1-White,0,48322,,,1,0,0,"(42.54, -83.38)",48009,"(42.55, -83.22)",8.19543085166779,67 days 00:00:00.000000000
emp0705,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Intern/Trainee,Intern,sup0366,Temporary,1,2016-06-06,,2016-08-12,Voluntary,End Temporary Employment-V,20.42,0,5-Administrative Support Workers,1-White,0,48236,,,1,0,0,"(42.42, -82.9)",48009,"(42.55, -83.22)",18.648880374931817,67 days 00:00:00.000000000
emp0706,"McCann Relationship Mktg, LLC",MRM McCann New York,Account Management,Intern/Trainee,Account Management Intern,sup0077,Temporary,1,2016-06-06,,2016-08-05,Voluntary,End Temporary Employment-V,22.04,0,5-Administrative Support Workers,1-White,0,10003,,,1,0,0,"(40.73, -73.99)",10017,"(40.75, -73.973)",1.6433549209393445,60 days 00:00:00.000000000
emp0707,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,CRE Creative,Intern/Trainee,Creative Intern,sup0173,Temporary,1,2017-02-06,,2017-04-27,Voluntary,End Temporary Employment-V,25.91,0,5-Administrative Support Workers,1-White,0,84081,,,1,0,0,"(40.6, -112.04)",84111,"(40.76, -111.88)",13.875586650030204,80 days 00:00:00.000000000
emp0708,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Creative,Intern/Trainee,Creative Coordinator,sup0139,Temporary,1,2017-06-05,,2017-08-18,Voluntary,End Temporary Employment-V,23.93,0,5-Administrative Support Workers,1-White,0,19146,,,1,0,0,"(39.94, -75.18)",08540,"(40.4, -74.7)",40.65419090893886,74 days 00:00:00.000000000
emp0709,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Media,Intern/Trainee,Media Coordinator,sup0129,Temporary,1,2017-06-05,,2017-08-04,Voluntary,End Temporary Employment-V,22.75,0,5-Administrative Support Workers,1-White,0,08844,,,1,0,0,"(40.5, -74.7)",08540,"(40.4, -74.7)",6.899910310059508,60 days 00:00:00.000000000
emp0710,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Account Management,Intern/Trainee,Account Management Coordinator,sup0318,Temporary,1,2017-06-05,,2017-08-04,Voluntary,End Temporary Employment-V,21.78,0,5-Administrative Support Workers,1-White,0,10038,,,1,0,0,"(40.71, -74.003)",08540,"(40.4, -74.7)",42.463270104160856,60 days 00:00:00.000000000
emp0711,"McCann Relationship Mktg, LLC",ME MRM Detroit,Technology,Intern/Trainee,Intern,sup0398,Temporary,1,2017-06-05,,2017-08-11,Voluntary,End Temporary Employment-V,22.27,0,5-Administrative Support Workers,1-White,0,48442,,,1,0,0,"(42.8, -83.6)",48009,"(42.55, -83.22)",25.930439072277657,67 days 00:00:00.000000000
emp0712,"McCann Relationship Mktg, LLC",MRM McCann New York,Account Management,Intern/Trainee,Account Management Coordinator,sup0343,Temporary,1,2017-06-05,,2017-08-04,Voluntary,End Temporary Employment-V,21.85,0,5-Administrative Support Workers,1-White,0,10580,,,1,0,0,"(40.98, -73.69)",10017,"(40.75, -73.973)",21.717981440214462,60 days 00:00:00.000000000
emp0713,"McCann Relationship Mktg, LLC",MRM McCann New York,Analytics,Intern/Trainee,Junior Analyst Coordinator,sup0156,Temporary,1,2017-06-05,,2017-08-31,Voluntary,End Temporary Employment-V,19.54,0,5-Administrative Support Workers,1-White,0,08043,,,1,0,0,"(39.84, -74.96)",10017,"(40.75, -73.973)",81.61621167339447,87 days 00:00:00.000000000
emp0714,"McCann Relationship Mktg, LLC",MRM McCann New York,Analytics,Intern/Trainee,Junior Analyst Coordinator,sup0103,Temporary,1,2017-06-05,,2017-08-31,Voluntary,End Temporary Employment-V,20.84,0,5-Administrative Support Workers,1-White,0,10039,,,1,0,0,"(40.83, -73.94)",10017,"(40.75, -73.973)",5.785192156558516,87 days 00:00:00.000000000
emp0715,"McCann Relationship Mktg, LLC",ME MRM Detroit,Creative,Intern/Trainee,Intern,sup0115,Temporary,1,2017-06-05,,2017-07-11,Voluntary,End Temporary Employment-V,19.68,0,5-Administrative Support Workers,1-White,0,48168,,,1,0,0,"(42.4, -83.53)",48009,"(42.55, -83.22)",18.923449402840973,36 days 00:00:00.000000000
emp0716,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Intern/Trainee,Intern,sup0463,Temporary,1,2017-06-05,,2017-12-20,Voluntary,End Temporary Employment-V,21.59,0,5-Administrative Support Workers,1-White,0,48451,,,1,0,0,"(42.8, -83.8)",48009,"(42.55, -83.22)",34.21215003774456,198 days 00:00:00.000000000
emp0717,"McCann Relationship Mktg, LLC",ME MRM Detroit,Technology,Intern/Trainee,Intern,sup0323,Temporary,1,2017-06-05,,2017-08-11,Voluntary,End Temporary Employment-V,21.04,0,5-Administrative Support Workers,1-White,0,48094,,,1,0,0,"(42.74, -83.04)",48009,"(42.55, -83.22)",16.004137006445518,67 days 00:00:00.000000000
emp0718,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Intern/Trainee,Intern,sup0076,Temporary,1,2017-06-05,,2018-01-26,Voluntary,End Temporary Employment-V,25.44,0,5-Administrative Support Workers,1-White,0,48038,,,1,0,0,"(42.6, -82.93)",48009,"(42.55, -83.22)",15.191565387576354,235 days 00:00:00.000000000
emp0719,"McCann Relationship Mktg, LLC",ME MRM Detroit,Project Management,Intern/Trainee,Intern,sup0079,Temporary,1,2015-06-08,,2015-08-07,Voluntary,End Temporary Employment-V,21.59,1,5-Administrative Support Workers,2-Black/African American,0,48067,,,1,0,0,"(42.49, -83.14)",48009,"(42.55, -83.22)",5.816957926318061,60 days 00:00:00.000000000
emp0720,"McCann Relationship Mktg, LLC",ME MRM Detroit,Project Management,Intern/Trainee,Intern,sup0219,Temporary,1,2014-06-02,,2014-08-22,Voluntary,End Temporary Employment-V,21.22,0,5-Administrative Support Workers,2-Black/African American,0,48331,,,1,0,0,"(42.5, -83.41)",48009,"(42.55, -83.22)",10.296224013885789,81 days 00:00:00.000000000
